titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0004384	4	La mujer desnuda	ES	\N	\N	\N	0
tt0004395	18	Charlot conserje	ES	\N	\N	\N	0
tt0004406	2	Noche de sangre	ES	\N	imdbDisplay	\N	0
tt0004407	1	Noche trágica	ES	\N	imdbDisplay	\N	0
tt0004410	2	Nubes negras	ES	\N	imdbDisplay	\N	0
tt0004436	3	La telegrafista de Rocas Negras	ES	\N	imdbDisplay	\N	0
tt0004481	2	El pollo Tejada	ES	\N	imdbDisplay	\N	0
tt0004482	1	Por el hilo se saca el ovillo	ES	\N	imdbDisplay	\N	0
tt0004486	1	Presentencompanigraf	ES	\N	imdbDisplay	\N	0
tt0004494	1	Primera corrida de abono en Valencia	ES	\N	imdbDisplay	\N	0
tt0004496	3	El Rubí del Rayak	ES	\N	imdbDisplay	\N	0
tt0004499	19	Charlot, regisseur	ES	\N	\N	\N	0
tt0004501	2	Prueba trágica	ES	\N	imdbDisplay	\N	0
tt0004518	8	La pícara primavera	ES	\N	\N	\N	0
tt0004523	2	El regalo de bodas	ES	\N	imdbDisplay	\N	0
tt0004543	2	Rosalinda	ES	\N	imdbDisplay	\N	0
tt0004546	12	Charlot y Fatty van de juerga	ES	\N	\N	reissue title	0
tt0004546	16	Charlot y Fatty en el café	ES	\N	\N	\N	0
tt0004553	2	La torre encarnada	ES	\N	imdbDisplay	\N	0
tt0004571	2	La secta de los misteriosos	ES	\N	imdbDisplay	\N	0
tt0004572	1	Fanatismo de una secta	ES	\N	\N	\N	0
tt0004594	1	El signo de la tribu	ES	\N	imdbDisplay	\N	0
tt0004615	3	Un solo corazón o Los muertos viven	ES	\N	imdbDisplay	\N	0
tt0004637	15	Charlot, huésped ideal	ES	\N	\N	\N	0
tt0004637	16	Charlot quiere a la patrona	ES	\N	\N	reissue title	0
tt0004639	1	Caza acosada	ES	\N	imdbDisplay	\N	0
tt0004653	2	Su mismo juez	ES	\N	imdbDisplay	\N	0
tt0004670	3	Charlot en el baile	ES	\N	\N	\N	0
tt0004681	7	Tess en el país de las tempestades	ES	\N	\N	\N	0
tt0004693	13	José, rival de Charlot	ES	\N	\N	\N	0
tt0004693	4	Charlot, rival de amor	ES	\N	\N	\N	0
tt0004693	6	Charlot, rival de José	ES	\N	\N	reissue title	0
tt0004704	2	Entre naranjos	ES	\N	\N	\N	0
tt0004707	10	Aventuras de Tillie	ES	\N	\N	\N	0
tt0004707	15	Aventuras de Tillie, Mabel y Charlot	ES	\N	\N	\N	0
tt0004707	17	Charlot, por el amor de Tillie	ES	\N	\N	\N	0
tt0004707	18	El romance de Charlot	ES	\N	\N	reissue title	0
tt0004707	26	Idilio desinflado	ES	\N	\N	\N	0
tt0004707	38	Por el amor de Tillie	ES	\N	\N	\N	0
tt0004718	1	Tortosa y el observatorio	ES	\N	imdbDisplay	\N	0
tt0004720	1	La tragedia del destino	ES	\N	imdbDisplay	\N	0
tt0004736	16	Veinte minutos de amor	ES	\N	\N	\N	0
tt0004736	3	Charlot, de conquista	ES	\N	\N	\N	0
tt0004845	2	Zona olivarera	ES	\N	imdbDisplay	\N	0
tt0004846	8	El misterio de Zudora	ES	\N	\N	\N	0
tt0004848	3	La última danza	ES	\N	imdbDisplay	\N	0
tt0004873	2	Alicia en el País de las Maravillas	ES	\N	imdbDisplay	\N	0
tt0004892	2	El amor hace justicia	ES	\N	imdbDisplay	\N	0
tt0004936	1	Charlot y los atracadores	ES	\N	alternative	\N	0
tt0004936	25	Charlot, portero de banco	ES	\N	imdbDisplay	\N	0
tt0004936	4	Charlot en el banco	ES	\N	\N	reissue title	0
tt0004936	6	Charlot, portero	ES	\N	\N	reissue title	0
tt0004954	2	Beby y su circo	ES	\N	imdbDisplay	\N	0
tt0004972	23	El naixement d'una nació	ES	ca	imdbDisplay	\N	0
tt0004972	7	El nacimiento de una nación	ES	\N	\N	\N	0
tt0005005	8	La moneda rota	ES	\N	imdbDisplay	\N	0
tt0005044	15	Charlot en la playa	ES	\N	\N	\N	0
tt0005045	2	Los cabellos blancos	ES	\N	imdbDisplay	\N	0
tt0005074	19	Charlot, boxeador	ES	\N	\N	reissue title	0
tt0005074	6	Charlot, campeón de boxeo	ES	\N	\N	\N	0
tt0005074	8	Charlot, campeón	ES	\N	\N	reissue title	0
tt0005076	4	La tía de Carlos	ES	\N	\N	\N	0
tt0005078	10	La marca del fuego	ES	\N	\N	\N	0
tt0005098	2	Clarita y Peladilla en el Football	ES	\N	imdbDisplay	\N	0
tt0005099	2	Clarita y Peladilla van a los toros	ES	\N	imdbDisplay	\N	0
tt0005164	2	Cuentos baturros	ES	\N	imdbDisplay	\N	0
tt0005183	2	De cuarenta para arriba	ES	\N	imdbDisplay	\N	0
tt0005195	1	The Diamond from the Sky	ES	\N	imdbDisplay	\N	0
tt0005197	1	El testamento de Diego Rocafort	ES	\N	imdbDisplay	\N	0
tt0005210	1	Donde las dan las toman	ES	\N	imdbDisplay	\N	0
tt0005230	1	La duda	ES	\N	imdbDisplay	\N	0
tt0005240	2	Elva	ES	\N	imdbDisplay	\N	0
tt0005241	1	La emboscada trágica	ES	\N	imdbDisplay	\N	0
tt0005303	1	El fantasma negro	ES	\N	imdbDisplay	\N	0
tt0005333	1	Flor del arroyo	ES	\N	imdbDisplay	\N	0
tt0005375	2	Garrotazo y tentetieso	ES	\N	imdbDisplay	\N	0
tt0005410	1	Los grandes riegos de Aragón	ES	\N	imdbDisplay	\N	0
tt0005425	1	El gato verde	ES	\N	\N	promotional title	0
tt0005441	2	El crimen de su padre	ES	\N	imdbDisplay	\N	0
tt0005489	26	Charlot cambia de oficio	ES	\N	imdbDisplay	\N	0
tt0005489	8	Charlot debuta	ES	\N	alternative	\N	0
tt0005542	15	Charlot en el parque	ES	\N	\N	\N	0
tt0005571	22	Charlot quiere casarse	ES	\N	\N	reissue title	0
tt0005571	24	Charlot rapta a su novia	ES	\N	\N	\N	0
tt0005571	28	Charlot se promete	ES	\N	\N	reissue title	0
tt0005571	3	La fuga de Charlot	ES	\N	\N	\N	0
tt0005574	1	El dinero de Judas	ES	\N	imdbDisplay	\N	0
tt0005584	3	La lucha por un Rembrandt	ES	\N	imdbDisplay	\N	0
tt0005593	2	Los ladrones del gran mundo	ES	\N	imdbDisplay	\N	0
tt0005600	9	El cordero	ES	\N	imdbDisplay	\N	0
tt0005675	3	Mabel y Fatty en la Feria de San Francisco	ES	\N	dvd	\N	0
tt0005679	8	Mabel, Fatty y la ley	ES	\N	dvd	\N	0
tt0005714	1	Margot	ES	\N	imdbDisplay	\N	0
tt0005755	3	Los misterios de Barcelona	ES	\N	imdbDisplay	\N	0
tt0005810	23	Charlot se va de juerga	ES	\N	alternative	\N	0
tt0005810	26	Carlitos va de juerga	ES	\N	\N	reissue title	0
tt0005810	30	Charlot trasnochador	ES	\N	imdbDisplay	\N	0
tt0005812	13	Charlot al Music Hall	ES	\N	\N	reissue title	0
tt0005812	1	Charlot en las variedades	ES	\N	\N	reissue title	0
tt0005812	8	Charlot en el teatro	ES	\N	imdbDisplay	\N	0
tt0005815	3	El nocturno de Chopin	ES	\N	imdbDisplay	\N	0
tt0005844	2	La otra Carmen	ES	\N	imdbDisplay	\N	0
tt0005859	1	Pacto de lágrimas	ES	\N	imdbDisplay	\N	0
tt0005869	2	Pasionaria	ES	\N	imdbDisplay	\N	0
tt0005881	2	Peladilla cochero de punto	ES	\N	imdbDisplay	\N	0
tt0005888	1	Pero yo te vengaré	ES	\N	imdbDisplay	\N	0
tt0005909	2	Los polvos del ratero	ES	\N	imdbDisplay	\N	0
tt0005912	2	Por culpa del padre	ES	\N	imdbDisplay	\N	0
tt0005948	2	El rajá de Lifará en Zaragoza	ES	\N	imdbDisplay	\N	0
tt0005951	8	Rapsodia satánica	ES	\N	\N	\N	0
tt0005958	8	Redención	ES	\N	\N	\N	0
tt0005994	5	Las aventuras de Ruslan	ES	\N	\N	\N	0
tt0006023	2	Semana santa en Tarragona	ES	\N	imdbDisplay	\N	0
tt0006032	14	El marinero	ES	\N	\N	\N	0
tt0006032	15	El marino	ES	\N	\N	\N	0
tt0006032	22	Charlot, marinero	ES	\N	\N	reissue title	0
tt0006057	1	Zapatero, a tus zapatos	ES	\N	imdbDisplay	\N	0
tt0006065	2	El soldado de San Marcial	ES	\N	imdbDisplay	\N	0
tt0006177	15	Charlot, vagabundo	ES	\N	\N	\N	0
tt0006206	11	Los vampiros	ES	\N	\N	\N	0
tt0006236	2	Las víctimas de la fatalidad	ES	\N	imdbDisplay	\N	0
tt0006309	11	Charlot, perfecta dama	ES	\N	imdbDisplay	\N	0
tt0006309	18	Charlot, señorita bien	ES	\N	\N	\N	0
tt0006313	14	Charlot trabaja	ES	\N	\N	reissue title	0
tt0006313	17	Carlitos empapelador	ES	\N	\N	reissue title	0
tt0006313	27	Charlot, trabajando de papelista	ES	\N	\N	\N	0
tt0006313	9	Charlot, empapelador	ES	\N	\N	reissue title	0
tt0006329	1	Zaragoza pintoresca	ES	\N	imdbDisplay	\N	0
tt0006333	10	20.000 Leguas de viaje submarino	ES	\N	imdbDisplay	\N	0
tt0006334	1	A la pesca de los 45 millones	ES	\N	imdbDisplay	\N	0
tt0006345	2	Alma torturada	ES	\N	imdbDisplay	\N	0
tt0006351	2	Amar es sufrir	ES	\N	imdbDisplay	\N	0
tt0006357	5	Aristocracia americana	ES	\N	imdbDisplay	\N	0
tt0006360	3	Amor enemigo	ES	\N	\N	\N	0
tt0006361	2	Amor y lágrimas	ES	\N	imdbDisplay	\N	0
tt0006369	1	Los apuros de un paleto	ES	\N	imdbDisplay	\N	0
tt0006375	1	La mujer que mintió	ES	\N	\N	\N	0
tt0006397	9	Wolo Czawienko	ES	\N	imdbDisplay	\N	0
tt0006414	10	Charlot, debuta en el cine	ES	\N	\N	reissue title	0
tt0006414	12	Charlot, tramoyista	ES	\N	\N	reissue title	0
tt0006414	18	Detrás de la pantalla	ES	\N	\N	\N	0
tt0006414	19	Charlot, artista de cine	ES	\N	\N	reissue title	0
tt0006414	20	Charlot, tramoyista de cine	ES	\N	imdbDisplay	\N	0
tt0006414	22	Charlot, actor de cine	ES	\N	\N	reissue title	0
tt0006414	29	Charlot, entre bastidores	ES	\N	\N	reissue title	0
tt0006419	1	El beso de la muerte	ES	\N	imdbDisplay	\N	0
tt0006420	1	El beso fatal	ES	\N	imdbDisplay	\N	0
tt0006461	2	Botarate y la andaluza	ES	\N	imdbDisplay	\N	0
tt0006482	2	The Call of the Cumberlands	ES	\N	imdbDisplay	\N	0
tt0006485	2	Calínez y Gedeón, detectives	ES	\N	imdbDisplay	\N	0
tt0006490	2	Los cascabeles fantasmas	ES	\N	imdbDisplay	\N	0
tt0006494	5	Cenizas	ES	\N	\N	\N	0
tt0006498	1	Charlot II y su familia	ES	\N	imdbDisplay	\N	0
tt0006517	3	La cruz de la humanidad	ES	\N	\N	\N	0
tt0006542	1	Como aquel día	ES	\N	imdbDisplay	\N	0
tt0006548	11	El conde	ES	\N	\N	reissue title	0
tt0006548	23	Charlot y el conde	ES	\N	\N	reissue title	0
tt0006548	2	Charlot, sastre de señoras	ES	\N	\N	\N	0
tt0006559	1	Culpas ajenas	ES	\N	imdbDisplay	\N	0
tt0006585	2	Deuda pagada	ES	\N	imdbDisplay	\N	0
tt0006617	15	La extraña aventura del ingeniero Lebel	ES	\N	imdbDisplay	\N	0
tt0006625	1	Un ejemplo	ES	\N	imdbDisplay	\N	0
tt0006677	2	Fiesta de la flor en Zaragoza	ES	\N	imdbDisplay	\N	0
tt0006678	1	Fiesta del árbol en Zaragoza	ES	\N	imdbDisplay	\N	0
tt0006684	12	El bombero	ES	\N	\N	\N	0
tt0006684	20	Charlot, bombero	ES	\N	\N	\N	0
tt0006689	12	El jefe de dependientes	ES	\N	\N	\N	0
tt0006689	18	Charlot, encargado de bazar	ES	\N	\N	\N	0
tt0006689	34	Charlot en el bazar	ES	\N	\N	reissue title	0
tt0006689	5	Charlot en la tienda	ES	\N	\N	\N	0
tt0006690	3	Flor de otoño	ES	\N	imdbDisplay	\N	0
tt0006708	2	El jugador	ES	\N	\N	\N	0
tt0006736	4	El ladrón generoso	ES	\N	\N	\N	0
tt0006761	7	Los buitres del mar	ES	\N	imdbDisplay	\N	0
tt0006776	2	Corazones y chispas	ES	\N	imdbDisplay	\N	0
tt0006783	4	Su alteza real	ES	\N	imdbDisplay	\N	0
tt0006809	6	Su retrato en los periódicos	ES	\N	imdbDisplay	\N	0
tt0006821	4	El vencedor de la muerte	ES	\N	imdbDisplay	\N	0
tt0006834	1	Humanidad	ES	\N	imdbDisplay	\N	0
tt0006845	2	El idiota de Sevilla	ES	\N	imdbDisplay	\N	0
tt0006864	13	Intolerancia	ES	\N	imdbDisplay	\N	0
tt0006864	31	Intolerància	ES	ca	alternative	\N	0
tt0006885	1	Las joyas de la condesa	ES	\N	imdbDisplay	\N	0
tt0006886	5	Judex	ES	\N	imdbDisplay	\N	0
tt0006890	2	Jura de bandera	ES	\N	imdbDisplay	\N	0
tt0006902	5	Amor y periodismo	ES	\N	imdbDisplay	\N	0
tt0006936	2	La loca del monasterio	ES	\N	imdbDisplay	\N	0
tt0006993	8	Los ladrones automovilistas	ES	\N	imdbDisplay	\N	0
tt0006997	3	Maciste alpino contra los autriacos	ES	\N	\N	\N	0
tt0007032	2	La mano	ES	\N	imdbDisplay	\N	0
tt0007038	4	Maria Rosa	ES	\N	imdbDisplay	\N	0
tt0007047	5	El casamiento de Jimmie	ES	\N	imdbDisplay	\N	0
tt0007055	1	La mejor venganza	ES	\N	imdbDisplay	\N	0
tt0007064	1	El documento del señor Miller	ES	\N	imdbDisplay	\N	0
tt0007075	2	Miss Ledya	ES	\N	\N	\N	0
tt0007083	1	El misterio de una noche de verano o El enigma de una noche	ES	\N	imdbDisplay	\N	0
tt0007102	2	Muñecos	ES	\N	imdbDisplay	\N	0
tt0007145	30	Charlot, a la una de la madrugada	ES	\N	alternative	\N	0
tt0007145	6	Charlot noctámbulo	ES	\N	imdbDisplay	\N	0
tt0007155	2	Pasa el Ideal	ES	\N	imdbDisplay	\N	0
tt0007162	28	Charlot, prestamista	ES	\N	imdbDisplay	\N	0
tt0007175	2	Las peripecias de Baby	ES	\N	imdbDisplay	\N	0
tt0007176	2	Pero tu amor me redime	ES	\N	imdbDisplay	\N	0
tt0007193	1	Poderoso caballero	ES	\N	imdbDisplay	\N	0
tt0007194	15	Charlot, ladrón	ES	\N	\N	reissue title	0
tt0007194	1	Charlot, licenciado de presidio	ES	\N	\N	\N	0
tt0007194	25	Charlot, maleante	ES	\N	\N	reissue title	0
tt0007194	28	Carlitos, maleante	ES	\N	\N	\N	0
tt0007203	2	Por la vida del rey o El misterio de la corte de Suavia	ES	\N	imdbDisplay	\N	0
tt0007231	2	De este modo hoy día tan acostumbrado	ES	\N	imdbDisplay	\N	0
tt0007241	3	El potro del tormento	ES	\N	imdbDisplay	\N	0
tt0007249	1	La razón social Castro y Ferrant	ES	\N	imdbDisplay	\N	0
tt0007256	1	Regeneración	ES	\N	imdbDisplay	\N	0
tt0007258	2	Regreso de los exploradores que llevaron mensaje a mariano de Cavia	ES	\N	imdbDisplay	\N	0
tt0007259	2	La reina joven	ES	\N	imdbDisplay	\N	0
tt0007264	11	Charlot, héroe del patín	ES	\N	imdbDisplay	\N	0
tt0007264	22	Como sobre ruedas	ES	\N	alternative	\N	0
tt0007264	29	Sobre ruedas	ES	\N	alternative	\N	0
tt0007264	34	Charlot, patinador	ES	\N	alternative	\N	0
tt0007297	3	Sangre y arena	ES	\N	imdbDisplay	\N	0
tt0007316	1	El secreto de la esfinge	ES	\N	imdbDisplay	\N	0
tt0007319	1	El secreto de una madre	ES	\N	imdbDisplay	\N	0
tt0007320	1	Los secretos del mar	ES	\N	imdbDisplay	\N	0
tt0007340	1	Shoes	ES	\N	imdbDisplay	\N	0
tt0007355	6	Bosques que se encuentran	ES	\N	imdbDisplay	\N	0
tt0007431	1	Tauromanías o La vocación de Rafael Arcos	ES	\N	imdbDisplay	\N	0
tt0007432	2	Tauromaquias	ES	\N	imdbDisplay	\N	0
tt0007436	1	Tenorios modernos en Barcelona	ES	\N	imdbDisplay	\N	0
tt0007446	2	Teresa	ES	\N	imdbDisplay	\N	0
tt0007459	5	Tigre real	ES	\N	\N	\N	0
tt0007463	2	Todo lo vence el amor	ES	\N	imdbDisplay	\N	0
tt0007471	2	Tractores y Malacate o Feria agrícola de Almudébar	ES	\N	imdbDisplay	\N	0
tt0007476	17	Las desdichas de Charlot	ES	\N	\N	reissue title	0
tt0007476	2	Aventuras y desventuras de Charlot	ES	\N	\N	\N	0
tt0007476	3	Aventuras de Charlot	ES	\N	\N	\N	0
tt0007507	36	Charlot, músico ambulante	ES	\N	\N	\N	0
tt0007507	4	Charlot, bohemio	ES	\N	\N	\N	0
tt0007507	8	Charlot, músico	ES	\N	\N	reissue title	0
tt0007507	9	El vagabundo	ES	\N	\N	\N	0
tt0007518	1	La vida de Cristóbal Colón y su descubrimiento de América	ES	\N	\N	\N	0
tt0007519	1	La vida y la muerte	ES	\N	imdbDisplay	\N	0
tt0007522	10	Las alas	ES	\N	imdbDisplay	\N	0
tt0007581	5	La mujer y la navaja	ES	\N	imdbDisplay	\N	0
tt0007608	2	Vejez y locura	ES	\N	imdbDisplay	\N	0
tt0007613	13	Charlot, el aventurero	ES	\N	\N	reissue title	0
tt0007613	15	Charlot, presidiario	ES	\N	\N	reissue title	0
tt0007613	33	El aventurero	ES	\N	imdbDisplay	\N	0
tt0007613	6	Charlot se evade	ES	\N	\N	reissue title	0
tt0007620	3	Alexandre el gran	ES	ca	\N	\N	0
tt0007662	1	Aventuras de Jim Trot	ES	\N	imdbDisplay	\N	0
tt0007663	2	Aventuras del Noi de Tona	ES	\N	imdbDisplay	\N	0
tt0007755	9	Bucking Broadway	ES	\N	imdbDisplay	\N	0
tt0007761	10	Fatty asesino	ES	\N	dvd	\N	0
tt0007761	2	Fatty carnicero	ES	\N	imdbDisplay	\N	0
tt0007796	1	Cipriano, bailarín a pesar suyo	ES	\N	imdbDisplay	\N	0
tt0007819	3	Fatty en la feria	ES	\N	\N	premiere title	0
tt0007832	10	La curación	ES	\N	\N	reissue title	0
tt0007832	15	Charlot en el balneario	ES	\N	\N	\N	0
tt0007832	27	Charlot hace una curación	ES	\N	\N	\N	0
tt0007832	36	La cura	ES	\N	\N	\N	0
tt0007859	2	La dicha ajena	ES	\N	imdbDisplay	\N	0
tt0007862	1	El doctor Rojo	ES	\N	imdbDisplay	\N	0
tt0007880	10	La calle de la paz	ES	\N	\N	reissue title	0
tt0007880	15	Charlot en la calle de la paz	ES	\N	imdbDisplay	\N	0
tt0007890	2	En pos de la ilusión	ES	\N	imdbDisplay	\N	0
tt0007893	2	Ensueños	ES	\N	imdbDisplay	\N	0
tt0007908	2	Out of the Far East	ES	\N	imdbDisplay	\N	0
tt0007982	2	Fuerza y nobleza	ES	\N	imdbDisplay	\N	0
tt0007992	2	El secreto	ES	\N	imdbDisplay	\N	0
tt0008012	2	Gitana cañí	ES	\N	imdbDisplay	\N	0
tt0008024	2	El golfo	ES	\N	imdbDisplay	\N	0
tt0008027	1	Gratitud	ES	\N	imdbDisplay	\N	0
tt0008040	5	Hamlet	ES	\N	\N	\N	0
tt0008060	8	El Desafío de Single Parker	ES	\N	video	\N	0
tt0008087	3	La herencia del diablo	ES	\N	imdbDisplay	\N	0
tt0008098	2	La hija del mar	ES	\N	imdbDisplay	\N	0
tt0008112	1	Noche de bodas	ES	\N	dvd	\N	0
tt0008133	20	El emigrante	ES	\N	\N	\N	0
tt0008133	23	Charlot emigrante	ES	\N	\N	\N	0
tt0008150	2	Juana de Arco	ES	\N	\N	\N	0
tt0008152	1	Juan José	ES	\N	imdbDisplay	\N	0
tt0008161	4	El rey de París	ES	\N	\N	literal title	0
tt0008181	1	La leyenda del cementerio	ES	\N	imdbDisplay	\N	0
tt0008254	2	La última fuga	ES	\N	\N	\N	0
tt0008268	1	La mano roja	ES	\N	imdbDisplay	\N	0
tt0008284	1	Mefisto	ES	\N	imdbDisplay	\N	0
tt0008309	2	El moderno mosquetero	ES	\N	\N	\N	0
tt0008311	2	El monedero de Cipriano	ES	\N	imdbDisplay	\N	0
tt0008338	3	La maravilla musical	ES	\N	dvd	\N	0
tt0008361	4	La flor de la montaña	ES	\N	\N	\N	0
tt0008375	2	La obsesión de Periquito	ES	\N	imdbDisplay	\N	0
tt0008377	6	¡Oh, Doctor!	ES	\N	dvd	\N	0
tt0008395	10	El padre Sergio	ES	\N	\N	\N	0
tt0008424	1	Pero el amor venció	ES	\N	imdbDisplay	\N	0
tt0008443	3	Una pobre rica	ES	\N	imdbDisplay	\N	0
tt0008470	1	El protegido de Satán	ES	\N	imdbDisplay	\N	0
tt0008513	1	La prueba	ES	\N	imdbDisplay	\N	0
tt0008517	1	La hija del arrabal	ES	\N	imdbDisplay	\N	0
tt0008519	1	Un romance en los Redwoods	ES	\N	imdbDisplay	\N	0
tt0008523	5	Tres pies al gato	ES	\N	dvd	\N	0
tt0008534	2	Los saltimbanquis	ES	\N	imdbDisplay	\N	0
tt0008536	2	La campana de la muerte	ES	\N	imdbDisplay	\N	0
tt0008575	4	El suero del doctor Soriano	ES	\N	imdbDisplay	\N	0
tt0008576	2	El sino manda	ES	\N	imdbDisplay	\N	0
tt0008601	2	La sombra del polaco	ES	\N	imdbDisplay	\N	0
tt0008634	3	A prueba de balas	ES	\N	imdbDisplay	\N	0
tt0008654	2	El talismán	ES	\N	imdbDisplay	\N	0
tt0008663	10	Terje Vigen (Érase un hombre...)	ES	\N	imdbDisplay	\N	0
tt0008672	3	La mejor película de Thomas Graal	ES	\N	\N	\N	0
tt0008672	4	El millor film de Thomas Graal	ES	ca	\N	\N	0
tt0008678	3	La tigresa	ES	\N	imdbDisplay	\N	0
tt0008691	1	El toro fenómeno	ES	\N	imdbDisplay	\N	0
tt0008692	6	El rastro del odio	ES	\N	alternative	\N	0
tt0008695	2	Las tribulaciones de Querubín	ES	\N	imdbDisplay	\N	0
tt0008710	13	Amor triunfante	ES	\N	imdbDisplay	\N	0
tt0008728	2	Vaya remojón	ES	\N	imdbDisplay	\N	0
tt0008729	6	¿Quién disparó el tiro?	ES	\N	imdbDisplay	\N	0
tt0008733	2	La verdad	ES	\N	imdbDisplay	\N	0
tt0008739	2	Vindicator	ES	\N	imdbDisplay	\N	0
tt0008759	2	La niña de los millones	ES	\N	\N	\N	0
tt0008789	4	La niña de Holanda	ES	\N	\N	complete title	0
tt0008805	4	¿Quién me hará olvidar sin morir?	ES	\N	imdbDisplay	\N	0
tt0008833	2	Amor parricida	ES	\N	imdbDisplay	\N	0
tt0008840	2	El apache de Londres	ES	\N	imdbDisplay	\N	0
tt0008845	5	Arizona	ES	\N	\N	\N	0
tt0008854	6	Los ojos de la momia	ES	\N	\N	\N	0
tt0008855	2	El aventurero misterioso	ES	\N	imdbDisplay	\N	0
tt0008856	1	Los aventureros del crimen	ES	\N	imdbDisplay	\N	0
tt0008862	2	Bajada del ángel en Tudela	ES	\N	imdbDisplay	\N	0
tt0008873	2	¡Voto al chapiro verde!	ES	\N	\N	\N	0
tt0008874	2	El botones	ES	\N	\N	\N	0
tt0008879	10	Los proscriptos	ES	\N	imdbDisplay	\N	0
tt0008891	8	El pájaro azul	ES	\N	imdbDisplay	\N	0
tt0008914	1	Bosquejo cinematográfico	ES	\N	imdbDisplay	\N	0
tt0008915	4	En la tierra del moro	ES	\N	\N	\N	0
tt0008947	4	El capitán Fracassa	ES	\N	\N	\N	0
tt0008950	11	Carmen	ES	\N	\N	\N	0
tt0008962	2	La ciudad de las caras sombrías	ES	\N	\N	\N	0
tt0008970	2	Codicia	ES	\N	imdbDisplay	\N	0
tt0008977	3	La cortina verde	ES	\N	imdbDisplay	\N	0
tt0009014	1	La décima sinfonía	ES	\N	imdbDisplay	\N	0
tt0009018	27	Vida de perro	ES	\N	\N	\N	0
tt0009029	3	El Ojo del Águila	ES	\N	imdbDisplay	\N	0
tt0009039	1	La narracion de un soldado	ES	\N	\N	\N	0
tt0009048	2	The Eyes of Mystery	ES	\N	imdbDisplay	\N	0
tt0009050	3	Lo más sublime	ES	\N	\N	\N	0
tt0009109	4	Sobre las ruinas del mundo	ES	\N	imdbDisplay	\N	0
tt0009123	8	Buenas noches, enfermera	ES	\N	\N	\N	0
tt0009130	7	El gran amor	ES	\N	imdbDisplay	\N	0
tt0009133	7	Lo más grande en la vida	ES	\N	imdbDisplay	\N	0
tt0009150	15	Corazones del mundo	ES	\N	\N	\N	0
tt0009153	10	El cowboy vengador	ES	\N	alternative	\N	0
tt0009153	12	El barranco del diablo	ES	\N	imdbDisplay	\N	0
tt0009173	2	Las perlas robadas	ES	\N	\N	\N	0
tt0009214	5	Tomasín con vida y sin boda	ES	\N	\N	new title	0
tt0009230	2	Los intereses creados	ES	\N	imdbDisplay	\N	0
tt0009309	5	Little Women	ES	\N	imdbDisplay	\N	0
tt0009347	1	El manuscrito de una madre	ES	\N	imdbDisplay	\N	0
tt0009389	3	Fatty y las estrellas	ES	\N	dvd	\N	0
tt0009400	2	El arreglalotodo	ES	\N	\N	\N	0
tt0009414	2	Las máscaras negras	ES	\N	imdbDisplay	\N	0
tt0009415	7	La bailarina del antifaz	ES	\N	\N	\N	0
tt0009416	3	El gato con botas	ES	\N	imdbDisplay	\N	0
tt0009457	5	Soberbia	ES	\N	alternative	\N	0
tt0009488	2	Perfidia	ES	\N	imdbDisplay	\N	0
tt0009543	8	La Virgen de las rosas	ES	\N	imdbDisplay	\N	0
tt0009547	2	El rey de la serranía	ES	\N	imdbDisplay	\N	0
tt0009557	7	Pasajero sin billete	ES	\N	\N	\N	0
tt0009573	4	Salome	ES	\N	imdbDisplay	\N	0
tt0009580	2	La gota de sangre	ES	\N	\N	\N	0
tt0009611	22	¡Armas al hombro!	ES	\N	\N	\N	0
tt0009620	4	El hundimiento del Lusitania	ES	\N	imdbDisplay	\N	0
tt0009638	4	El lodazal	ES	\N	\N	\N	0
tt0009694	2	El primer hijo de Tomás	ES	\N	imdbDisplay	\N	0
tt0009713	2	Demasiados millones	ES	\N	\N	\N	0
tt0009715	5	Tosca	ES	\N	\N	\N	0
tt0009723	1	El tren de los suicidas	ES	\N	imdbDisplay	\N	0
tt0009735	2	La tía de Pancho	ES	\N	imdbDisplay	\N	0
tt0009736	2	El tío de América	ES	\N	imdbDisplay	\N	0
tt0009740	3	Por express contra reembolso	ES	\N	imdbDisplay	\N	0
tt0009754	4	El encantode un vals	ES	\N	imdbDisplay	\N	0
tt0009855	4	Veintitrés horas y media de permiso	ES	\N	imdbDisplay	\N	0
tt0009864	3	El desterrado	ES	\N	\N	\N	0
tt0009875	3	Al estilo americano	ES	\N	\N	\N	0
tt0009878	7	Diferente a los demás	ES	\N	imdbDisplay	\N	0
tt0009883	2	Los arlequines de seda y oro	ES	\N	imdbDisplay	\N	0
tt0009893	2	La princesa de las ostras	ES	\N	imdbDisplay	\N	0
tt0009894	1	El automóvil gris	ES	\N	imdbDisplay	\N	0
tt0009899	10	Keaton entre bastidores	ES	\N	\N	\N	0
tt0009905	2	Barrabás	ES	\N	\N	\N	0
tt0009915	8	Detrás de la puerta	ES	\N	\N	\N	0
tt0009937	14	Corazón olvidado	ES	\N	\N	\N	0
tt0009955	1	El botón de fuego	ES	\N	imdbDisplay	\N	0
tt0009968	12	La culpa ajena	ES	\N	\N	\N	0
tt0009968	13	Poncelles trencades	ES	ca	\N	\N	0
tt0009968	15	Lirios rotos	ES	\N	\N	\N	0
tt0009973	10	Harold apasionado	ES	\N	dvd	\N	0
tt0009973	11	Cayendo en Broadway	ES	\N	alternative	\N	0
